Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,603402,-,-,-,38.54,-121.73,0,13,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed
2024,1,9,23,0,13.4,7.9,69.26,1020,0
2024,1,9,23,30,12.200000000000001,7.9,74.9,1020,0
2024,1,10,0,0,11,7.4,78.73,1020,0
2024,1,10,0,30,10,7.4,84.15,1020,0
2024,1,10,1,0,9.1,6.4,83.48,1020,0
2024,1,10,1,30,8.3,6.4,88.11,1020,0
2024,1,10,2,0,7.5,6.7,94.42,1020,0
2024,1,10,2,30,7.1000000000000005,6.7,97.03,1020,0
2024,1,10,3,0,6.7,6.7,99.79,1020,0
2024,1,10,3,30,6.4,6.4,100,1020,0
2024,1,10,4,0,6.1000000000000005,6.1000000000000005,100,1021,0
2024,1,10,4,30,5.800000000000001,5.800000000000001,100,1021,0
2024,1,10,5,0,5.5,5.5,100,1021,0
2024,1,10,5,30,5.2,5.2,100,1021,0
2024,1,10,6,0,5,5,100,1021,0
2024,1,10,6,30,4.7,4.7,100,1021,0
2024,1,10,7,0,4.4,4.4,100,1021,0
2024,1,10,7,30,4.2,4.2,100,1020,0
2024,1,10,8,0,3.9000000000000004,3.9000000000000004,100,1020,0
2024,1,10,8,30,3.6,3.6,100,1020,0
2024,1,10,9,0,3.3000000000000003,3.3000000000000003,100,1020,0
2024,1,10,9,30,3.1,3.1,100,1020,0
2024,1,10,10,0,2.9000000000000004,2.9000000000000004,100,1020,0
2024,1,10,10,30,2.8000000000000003,2.8000000000000003,100,1020,0
2024,1,10,11,0,2.7,2.7,100,1019,0
2024,1,10,11,30,2.7,2.7,100,1019,0
2024,1,10,12,0,2.7,2.7,100,1019,0
2024,1,10,12,30,2.8000000000000003,2.8000000000000003,100,1019,0
2024,1,10,13,0,2.9000000000000004,2.9000000000000004,100,1018,0
2024,1,10,13,30,3.3000000000000003,3.3000000000000003,100,1018,0
2024,1,10,14,0,3.7,3.7,100,1018,0
2024,1,10,14,30,4.5,4.4,99.24000000000001,1017,0
2024,1,10,15,0,5.300000000000001,5.2,99.64,1017,0
2024,1,10,15,30,6,5.2,94.93,1017,0
2024,1,10,16,0,6.800000000000001,6.2,95.92,1016,0
2024,1,10,16,30,7.7,6.2,90.21000000000001,1016,0
2024,1,10,17,0,8.6,7.7,94.06,1016,0
2024,1,10,17,30,9.9,7.7,86.11,1015,0
2024,1,10,18,0,11.200000000000001,9.3,88.05,1015,0
2024,1,10,18,30,12.100000000000001,9.3,82.9,1014,0
2024,1,10,19,0,13,9.600000000000001,79.75,1014,0
2024,1,10,19,30,13.3,9.600000000000001,78.13,1013,0
2024,1,10,20,0,13.700000000000001,9.3,74.72,1012,0
2024,1,10,20,30,13.700000000000001,9.3,74.72,1012,0
2024,1,10,21,0,13.700000000000001,9.3,74.52,1011,0
2024,1,10,21,30,13.600000000000001,9.3,75,1011,0
2024,1,10,22,0,13.5,9.3,75.86,1011,0
2024,1,10,22,30,13.200000000000001,9.3,77.27,1010,0
2024,1,10,23,0,12.9,9.5,79.66,1010,0
2024,1,10,23,30,12.4,9.5,82.31,1010,0
2024,1,11,0,0,11.8,9.4,85.14,1010,0
2024,1,11,0,30,11.3,9.4,88,1010,0
2024,1,11,1,0,10.8,9,88.44,1010,0
2024,1,11,1,30,10.3,9,91.42,1010,0
2024,1,11,2,0,9.8,8.1,89.37,1010,0
2024,1,11,2,30,9.3,8.1,92.42,1010,0
2024,1,11,3,0,8.8,7,88.25,1010,0
2024,1,11,3,30,8.3,7,91.38,1011,0
2024,1,11,4,0,7.800000000000001,5.7,86.65,1011,0
2024,1,11,4,30,7.4,5.7,89.04,1011,0
2024,1,11,5,0,7,4.800000000000001,85.71000000000001,1011,0
2024,1,11,5,30,6.7,4.800000000000001,87.58,1012,0
2024,1,11,6,0,6.4,4,84.75,1012,0
2024,1,11,6,30,6.2,4,85.93,1012,0
2024,1,11,7,0,5.9,3.1,81.97,1013,0
2024,1,11,7,30,5.800000000000001,3.1,82.54,1013,0
2024,1,11,8,0,5.6000000000000005,2,77.8,1013,0
2024,1,11,8,30,5.4,2,78.97,1014,0
2024,1,11,9,0,5.2,1.4000000000000001,76.48,1014,0
2024,1,11,9,30,4.800000000000001,1.4000000000000001,78.71000000000001,1015,0
2024,1,11,10,0,4.3,1.2000000000000002,80.3,1015,0
2024,1,11,10,30,3.8000000000000003,1.2000000000000002,83.16,1015,0
2024,1,11,11,0,3.3000000000000003,1,85.06,1016,0
2024,1,11,11,30,3.1,1,86.27,1016,0
2024,1,11,12,0,2.8000000000000003,0.7000000000000001,86.11,1017,0
2024,1,11,12,30,2.5,0.7000000000000001,87.96000000000001,1017,0
2024,1,11,13,0,2.3000000000000003,0.2,86.27,1018,0
2024,1,11,13,30,2,0.2,88.13,1018,0
2024,1,11,14,0,1.8,-0.30000000000000004,86.21000000000001,1018,0
2024,1,11,14,30,1.7000000000000002,-0.2,86.92,1019,0
2024,1,11,15,0,1.6,-0.5,85.68,1019,0
2024,1,11,15,30,2.8000000000000003,-0.5,78.75,1020,0
2024,1,11,16,0,4.1000000000000005,-0.1,74.28,1020,0
2024,1,11,16,30,5.300000000000001,-0.1,68.39,1021,0
2024,1,11,17,0,6.6000000000000005,-0.2,62,1021,0
2024,1,11,17,30,7.800000000000001,-0.2,57.120000000000005,1021,0
2024,1,11,18,0,9.1,-1.1,48.71,1021,0
2024,1,11,18,30,10,-1.1,45.86,1021,0
2024,1,11,19,0,10.9,-1.6,41.68,1021,0
2024,1,11,19,30,11.5,-1.6,40.06,1021,0
2024,1,11,20,0,12.100000000000001,-1.4000000000000001,39.01,1021,0
2024,1,11,20,30,12.4,-1.4000000000000001,38.25,1021,0
2024,1,11,21,0,12.700000000000001,-1.3,37.94,1020,0
2024,1,11,21,30,12.700000000000001,-1.3,37.94,1020,0
2024,1,11,22,0,12.8,-1.2000000000000002,37.97,1020,0
2024,1,11,22,30,12.5,-1.2000000000000002,38.730000000000004,1020,0
2024,1,11,23,0,12.3,0,42.730000000000004,1020,0
2024,1,11,23,30,11.4,0,45.33,1020,0
2024,1,12,0,0,10.600000000000001,0,47.71,1020,0
2024,1,12,0,30,9.5,0,51.4,1021,0
2024,1,12,1,0,8.5,-0.2,54.47,1021,0
2024,1,12,1,30,7.6000000000000005,-0.2,57.9,1021,0
2024,1,12,2,0,6.800000000000001,0.2,62.81,1021,0
2024,1,12,2,30,6.300000000000001,0.2,65,1021,0
2024,1,12,3,0,5.7,1,71.62,1021,0
2024,1,12,3,30,5.6000000000000005,1,72.12,1021,0
2024,1,12,4,0,5.4,1.7000000000000002,77.3,1021,0
2024,1,12,4,30,5.2,1.7000000000000002,78.38,1021,0
2024,1,12,5,0,4.9,2.6,84.8,1022,0
2024,1,12,5,30,4.6000000000000005,2.6,86.59,1022,0
2024,1,12,6,0,4.2,3,92.2,1022,0
2024,1,12,6,30,4.3,3,91.56,1022,0
2024,1,12,7,0,4.4,3.5,93.84,1022,0
2024,1,12,7,30,4.3,3.5,94.5,1022,0
2024,1,12,8,0,4.1000000000000005,3.7,97.33,1022,0
2024,1,12,8,30,3.6,3.6,100,1022,0
2024,1,12,9,0,3.1,3.1,100,1022,0
2024,1,12,9,30,3.2,3.2,100,1022,0
2024,1,12,10,0,3.3000000000000003,3.3000000000000003,100,1022,0
2024,1,12,10,30,3.6,3.5,99.61,1022,0
2024,1,12,11,0,4,3.3000000000000003,95.2,1022,0
2024,1,12,11,30,3.9000000000000004,3.3000000000000003,95.87,1022,0
2024,1,12,12,0,3.8000000000000003,3.1,94.89,1022,0
2024,1,12,12,30,3.7,3.1,95.56,1022,0
2024,1,12,13,0,3.6,2.9000000000000004,95.33,1022,0
2024,1,12,13,30,3.5,2.9000000000000004,96.10000000000001,1023,0
2024,1,12,14,0,3.4000000000000004,2.8000000000000003,95.77,1023,0
2024,1,12,14,30,3.3000000000000003,2.8000000000000003,96.45,1023,0
2024,1,12,15,0,3.2,2.5,95.10000000000001,1024,0
2024,1,12,15,30,3.5,2.5,93.11,1024,0
2024,1,12,16,0,3.8000000000000003,2.5,91.06,1024,0
2024,1,12,16,30,4.4,2.5,87.31,1024,0
2024,1,12,17,0,4.9,2.8000000000000003,86.57000000000001,1024,0
2024,1,12,17,30,5.9,2.8000000000000003,80.77,1024,0
2024,1,12,18,0,6.9,3.9000000000000004,81.27,1024,0
2024,1,12,18,30,8.200000000000001,3.9000000000000004,74.39,1024,0
2024,1,12,19,0,9.5,4.3,70.11,1024,0
2024,1,12,19,30,10.4,4.3,65.96000000000001,1023,0
2024,1,12,20,0,11.3,4.4,62.410000000000004,1023,0
2024,1,12,20,30,11.700000000000001,4.4,60.79,1023,0
2024,1,12,21,0,12,4.4,59.69,1022,0
2024,1,12,21,30,12,4.4,59.69,1022,0
2024,1,12,22,0,12,4.7,60.96,1022,0
2024,1,12,22,30,11.700000000000001,4.7,62.17,1022,0
2024,1,12,23,0,11.4,6.1000000000000005,70.05,1022,0
2024,1,12,23,30,10.8,6.1000000000000005,72.88,1022,0
2024,1,13,0,0,10.200000000000001,5.2,71.15,1022,0
2024,1,13,0,30,9.5,5.2,74.56,1022,0
2024,1,13,1,0,8.8,4.3,73.39,1021,0
2024,1,13,1,30,8.4,4.3,75.48,1022,0
2024,1,13,2,0,8,4.4,78,1022,0
2024,1,13,2,30,7.800000000000001,4.4,79.06,1022,0
2024,1,13,3,0,7.6000000000000005,4.5,80.77,1022,0
2024,1,13,3,30,7.300000000000001,4.5,82.44,1022,0
2024,1,13,4,0,7.1000000000000005,4.800000000000001,85.06,1022,0
2024,1,13,4,30,6.800000000000001,4.800000000000001,86.83,1022,0
2024,1,13,5,0,6.5,5.1000000000000005,90.91,1022,0
2024,1,13,5,30,6.4,5.1000000000000005,91.54,1022,0
2024,1,13,6,0,6.4,5.6000000000000005,94.31,1022,0
2024,1,13,6,30,6.4,5.6000000000000005,94.31,1022,0
2024,1,13,7,0,6.4,5.9,96.71000000000001,1022,0
2024,1,13,7,30,6.300000000000001,5.9,97.28,1021,0
2024,1,13,8,0,6.2,6.1000000000000005,99.19,1021,0
2024,1,13,8,30,6.300000000000001,6.1000000000000005,98.51,1021,0
2024,1,13,9,0,6.4,6.1000000000000005,98.25,1021,0
2024,1,13,9,30,6.5,6.1000000000000005,97.58,1021,0
2024,1,13,10,0,6.6000000000000005,6.1000000000000005,96.57000000000001,1021,0
2024,1,13,10,30,6.6000000000000005,6.1000000000000005,96.48,1020,0
2024,1,13,11,0,6.6000000000000005,6.1000000000000005,96.35000000000001,1020,0
2024,1,13,11,30,6.6000000000000005,6.1000000000000005,96.35000000000001,1020,0
2024,1,13,12,0,6.6000000000000005,6.1000000000000005,96.63,1020,0
2024,1,13,12,30,6.5,6.1000000000000005,97.29,1020,0
2024,1,13,13,0,6.5,6.1000000000000005,97.28,1019,0
2024,1,13,13,30,6.5,6.1000000000000005,97.28,1019,0
2024,1,13,14,0,6.4,6.1000000000000005,98.05,1019,0
2024,1,13,14,30,6.6000000000000005,6.1000000000000005,96.71000000000001,1019,0
2024,1,13,15,0,6.7,6.2,96.66,1019,0
2024,1,13,15,30,7,6.2,94.69,1019,0
2024,1,13,16,0,7.4,6.6000000000000005,94.61,1019,0
2024,1,13,16,30,7.7,6.6000000000000005,92.7,1019,0
2024,1,13,17,0,8,7.1000000000000005,93.78,1019,0
2024,1,13,17,30,8.3,7.1000000000000005,91.9,1019,0
2024,1,13,18,0,8.6,7.6000000000000005,93.53,1019,0
2024,1,13,18,30,8.9,7.6000000000000005,91.57000000000001,1018,0
2024,1,13,19,0,9.200000000000001,8.200000000000001,93.42,1018,0
2024,1,13,19,30,9.600000000000001,8.200000000000001,90.86,1017,0
2024,1,13,20,0,9.9,8.9,93.48,1017,0
2024,1,13,20,30,10.100000000000001,8.9,92.15,1016,0
2024,1,13,21,0,10.4,9.5,93.91,1016,0
2024,1,13,21,30,10.700000000000001,9.4,91.97,1015,0
2024,1,13,22,0,11,10.100000000000001,94.04,1015,0
2024,1,13,22,30,11.200000000000001,10.100000000000001,92.8,1015,0
2024,1,13,23,0,11.4,10.600000000000001,94.85000000000001,1015,0
2024,1,13,23,30,11.600000000000001,10.600000000000001,93.60000000000001,1015,0
2024,1,14,0,0,11.8,11,94.96000000000001,1015,0
2024,1,14,0,30,11.9,11,94.34,1015,0
2024,1,14,1,0,12.100000000000001,11.3,95.07000000000001,1014,0
2024,1,14,1,30,12.200000000000001,11.3,94.45,1014,0
2024,1,14,2,0,12.4,11.600000000000001,94.75,1014,0
2024,1,14,2,30,12.4,11.600000000000001,94.75,1014,0
2024,1,14,3,0,12.5,11.700000000000001,94.97,1014,0
2024,1,14,3,30,12.5,11.700000000000001,94.97,1014,0
2024,1,14,4,0,12.600000000000001,11.8,94.9,1014,0
2024,1,14,4,30,12.5,11.8,95.52,1014,0
2024,1,14,5,0,12.4,11.8,96.05,1014,0
2024,1,14,5,30,12.3,11.8,96.68,1014,0
2024,1,14,6,0,12.100000000000001,11.600000000000001,96.64,1014,0
2024,1,14,6,30,11.700000000000001,11.600000000000001,99.22,1014,0
2024,1,14,7,0,11.4,11.100000000000001,98.10000000000001,1014,0
2024,1,14,7,30,11.100000000000001,11.100000000000001,100,1014,0
2024,1,14,8,0,10.8,10.600000000000001,98.53,1014,0
2024,1,14,8,30,10.600000000000001,10.600000000000001,99.85000000000001,1014,0
2024,1,14,9,0,10.4,10.200000000000001,98.51,1014,0
2024,1,14,9,30,10,10,100,1015,0
2024,1,14,10,0,9.700000000000001,9.4,97.91,1015,0
2024,1,14,10,30,9.4,9.4,99.9,1015,0
2024,1,14,11,0,9.1,8.5,96.21000000000001,1015,0
2024,1,14,11,30,8.8,8.5,98.18,1015,0
2024,1,14,12,0,8.4,7.800000000000001,96.11,1016,0
2024,1,14,12,30,8.1,7.800000000000001,98.09,1016,0
2024,1,14,13,0,7.9,7.2,95.44,1016,0
2024,1,14,13,30,7.6000000000000005,7.2,97.5,1017,0
2024,1,14,14,0,7.4,6.6000000000000005,94.94,1017,0
2024,1,14,14,30,7.300000000000001,6.6000000000000005,95.59,1017,0
2024,1,14,15,0,7.1000000000000005,6.6000000000000005,96.46000000000001,1018,0
2024,1,14,15,30,8.3,6.6000000000000005,88.91,1018,0
2024,1,14,16,0,9.4,8.5,94.06,1018,0
2024,1,14,16,30,10.200000000000001,8.5,89.25,1019,0
2024,1,14,17,0,11.100000000000001,9.4,89.31,1019,0
2024,1,14,17,30,12,9.4,84.17,1019,0
2024,1,14,18,0,12.8,9.600000000000001,81.16,1019,0
2024,1,14,18,30,13.5,9.700000000000001,77.55,1019,0
2024,1,14,19,0,14.200000000000001,9.600000000000001,73.74,1019,0
2024,1,14,19,30,14.700000000000001,9.600000000000001,71.4,1019,0
2024,1,14,20,0,15.100000000000001,9.5,69.2,1018,0
2024,1,14,20,30,15.3,9.5,68.32000000000001,1018,0
2024,1,14,21,0,15.5,9.5,67.44,1018,0
2024,1,14,21,30,15.4,9.5,67.88,1018,0
2024,1,14,22,0,15.3,9.5,68.21000000000001,1018,0
2024,1,14,22,30,15,9.5,69.53,1018,0
2024,1,14,23,0,14.600000000000001,9.600000000000001,72.15,1018,0
2024,1,14,23,30,13.4,9.600000000000001,77.97,1018,0
2024,1,15,0,0,12.200000000000001,10.200000000000001,87.62,1018,0
2024,1,15,0,30,11.100000000000001,10.200000000000001,94.21000000000001,1018,0
2024,1,15,1,0,10,9.200000000000001,94.78,1019,0
2024,1,15,1,30,9.600000000000001,9.200000000000001,97.35000000000001,1019,0
2024,1,15,2,0,9.3,9.3,100,1019,0
2024,1,15,2,30,9,9,100,1019,0
2024,1,15,3,0,8.700000000000001,8.700000000000001,100,1020,0
2024,1,15,3,30,8.6,8.6,100,1020,0
2024,1,15,4,0,8.4,8.4,100,1020,0
2024,1,15,4,30,8.200000000000001,8.200000000000001,100,1020,0
2024,1,15,5,0,7.9,7.9,100,1020,0
2024,1,15,5,30,7.6000000000000005,7.6000000000000005,100,1020,0
2024,1,15,6,0,7.300000000000001,7.300000000000001,100,1020,0
2024,1,15,6,30,7.2,7.2,100,1020,0
2024,1,15,7,0,7.1000000000000005,7.1000000000000005,100,1020,0
2024,1,15,7,30,7,7,100,1020,0
2024,1,15,8,0,6.9,6.9,100,1020,0
2024,1,15,8,30,6.800000000000001,6.800000000000001,100,1020,0
2024,1,15,9,0,6.800000000000001,6.800000000000001,100,1020,0
2024,1,15,9,30,6.800000000000001,6.800000000000001,100,1020,0
2024,1,15,10,0,6.800000000000001,6.800000000000001,100,1019,0
2024,1,15,10,30,6.800000000000001,6.800000000000001,100,1019,0
2024,1,15,11,0,6.800000000000001,6.800000000000001,100,1019,0
2024,1,15,11,30,6.800000000000001,6.800000000000001,100,1019,0
2024,1,15,12,0,6.7,6.7,99.73,1019,0
2024,1,15,12,30,6.6000000000000005,6.6000000000000005,100,1019,0
2024,1,15,13,0,6.5,6.300000000000001,98.85000000000001,1019,0
2024,1,15,13,30,6.4,6.300000000000001,99.53,1019,0
2024,1,15,14,0,6.4,6,97,1019,0
2024,1,15,14,30,6.4,6,97,1019,0
2024,1,15,15,0,6.4,5.7,95.29,1020,0
2024,1,15,15,30,7.2,5.7,90.21000000000001,1020,0
2024,1,15,16,0,8,6.2,88.15,1020,0
2024,1,15,16,30,8.8,6.2,83.51,1020,0
2024,1,15,17,0,9.5,6.5,81.48,1020,0
2024,1,15,17,30,10.4,6.5,76.73,1020,0
2024,1,15,18,0,11.4,7,74.58,1020,0
2024,1,15,18,30,12,7,71.69,1020,0
2024,1,15,19,0,12.600000000000001,7.5,71,1020,0
2024,1,15,19,30,13,7.5,69.17,1020,0
2024,1,15,20,0,13.4,7.7,68.48,1019,0
2024,1,15,20,30,13.700000000000001,7.7,67.16,1019,0
2024,1,15,21,0,13.9,7.9,67.24,1019,0
2024,1,15,21,30,13.9,7.9,67.24,1019,0
2024,1,15,22,0,14,8.1,67.48,1018,0
2024,1,15,22,30,13.8,8.1,68.36,1018,0
2024,1,15,23,0,13.700000000000001,8.4,70.34,1018,0
2024,1,15,23,30,12.8,8.4,74.58,1018,0
2024,1,16,0,0,11.9,8.5,79.83,1018,0
2024,1,16,0,30,11.100000000000001,8.5,84.16,1018,0
2024,1,16,1,0,10.3,7.6000000000000005,83.54,1019,0
2024,1,16,1,30,9.8,7.6000000000000005,86.37,1019,0
2024,1,16,2,0,9.3,7.7,89.76,1019,0
2024,1,16,2,30,9,7.7,91.59,1019,0
2024,1,16,3,0,8.700000000000001,7.7,93.36,1019,0
2024,1,16,3,30,8.4,7.7,95.37,1020,0
2024,1,16,4,0,8.200000000000001,7.6000000000000005,96.09,1020,0
2024,1,16,4,30,7.9,7.6000000000000005,98.06,1020,0
2024,1,16,5,0,7.6000000000000005,7.5,99.24000000000001,1020,0
2024,1,16,5,30,7.2,7.2,100,1020,0
2024,1,16,6,0,6.800000000000001,6.800000000000001,100,1020,0
2024,1,16,6,30,6.4,6.4,100,1019,0
2024,1,16,7,0,6.1000000000000005,6.1000000000000005,100,1019,0
2024,1,16,7,30,5.9,5.9,100,1019,0
2024,1,16,8,0,5.800000000000001,5.800000000000001,100,1019,0
2024,1,16,8,30,5.6000000000000005,5.6000000000000005,100,1019,0
2024,1,16,9,0,5.5,5.5,100,1019,0
2024,1,16,9,30,5.5,5.5,100,1019,0
2024,1,16,10,0,5.5,5.5,100,1019,0
2024,1,16,10,30,5.800000000000001,5.800000000000001,100,1018,0
2024,1,16,11,0,6,6,100,1018,0
2024,1,16,11,30,6.300000000000001,6.300000000000001,100,1018,0
2024,1,16,12,0,6.5,6.1000000000000005,97.16,1018,0
2024,1,16,12,30,6.6000000000000005,6.1000000000000005,96.49000000000001,1018,0
2024,1,16,13,0,6.7,5.9,94.48,1018,0
2024,1,16,13,30,6.6000000000000005,5.9,95.14,1018,0
2024,1,16,14,0,6.6000000000000005,5.7,94.09,1018,0
2024,1,16,14,30,6.6000000000000005,5.7,94.18,1019,0
2024,1,16,15,0,6.7,5.7,93.48,1019,0
2024,1,16,15,30,7.2,5.7,90.34,1019,0
2024,1,16,16,0,7.7,6.300000000000001,91.13,1019,0
2024,1,16,16,30,8.3,6.300000000000001,87.49,1019,0
2024,1,16,17,0,8.9,7,87.58,1019,0
2024,1,16,17,30,9.9,7,81.9,1019,0
2024,1,16,18,0,10.9,8,82.10000000000001,1020,0
2024,1,16,18,30,11.600000000000001,8,78.31,1019,0
2024,1,16,19,0,12.200000000000001,8.5,77.95,1019,0
2024,1,16,19,30,12.4,8.5,76.94,1019,0
2024,1,16,20,0,12.600000000000001,8.8,77.5,1018,0
2024,1,16,20,30,12.5,8.8,78.01,1018,0
2024,1,16,21,0,12.4,8.9,79.32000000000001,1017,0
2024,1,16,21,30,12.200000000000001,8.9,80.37,1017,0
2024,1,16,22,0,12,9,82.03,1017,0
2024,1,16,22,30,11.600000000000001,9,84.22,1017,0
2024,1,16,23,0,11.3,9.4,88.14,1017,0
2024,1,16,23,30,10.8,9.4,91.02,1016,0
2024,1,17,0,0,10.4,9.4,93.26,1016,0
2024,1,17,0,30,9.9,9.4,96.42,1016,0
2024,1,17,1,0,9.5,8.8,95.7,1016,0
2024,1,17,1,30,9.4,8.8,96.34,1016,0
2024,1,17,2,0,9.200000000000001,8.700000000000001,96.58,1015,0
2024,1,17,2,30,9.3,8.700000000000001,95.93,1015,0
2024,1,17,3,0,9.4,8.700000000000001,95.66,1015,0
2024,1,17,3,30,9.5,8.700000000000001,95.02,1015,0
2024,1,17,4,0,9.700000000000001,8.9,94.86,1015,0
2024,1,17,4,30,9.700000000000001,8.9,94.86,1015,0
2024,1,17,5,0,9.700000000000001,9,95.52,1015,0
2024,1,17,5,30,9.8,9,94.79,1014,0
2024,1,17,6,0,9.8,9.200000000000001,95.77,1014,0
2024,1,17,6,30,9.8,9.200000000000001,95.77,1014,0
2024,1,17,7,0,9.8,9.3,96.46000000000001,1014,0
2024,1,17,7,30,10,9.3,95.18,1014,0
2024,1,17,8,0,10.100000000000001,9.5,96.18,1013,0
2024,1,17,8,30,10,9.5,96.82000000000001,1013,0
2024,1,17,9,0,10,9.700000000000001,97.68,1013,0
2024,1,17,9,30,9.700000000000001,9.700000000000001,99.76,1014,0
2024,1,17,10,0,9.4,9.3,99.56,1014,0
2024,1,17,10,30,9.1,9.1,100,1014,0
2024,1,17,11,0,8.8,8.8,100,1014,0
2024,1,17,11,30,8.5,8.5,100,1014,0
2024,1,17,12,0,8.3,8.3,100,1014,0
2024,1,17,12,30,8.1,8.1,100,1014,0
2024,1,17,13,0,7.9,7.800000000000001,99.62,1014,0
2024,1,17,13,30,7.5,7.5,100,1015,0
2024,1,17,14,0,7.2,7.1000000000000005,99.5,1015,0
2024,1,17,14,30,7,7,100,1015,0
2024,1,17,15,0,6.9,6.800000000000001,99.34,1016,0
2024,1,17,15,30,8.200000000000001,6.800000000000001,90.92,1016,0
2024,1,17,16,0,9.4,8.6,94.87,1016,0
2024,1,17,16,30,10.100000000000001,8.6,90.62,1017,0
2024,1,17,17,0,10.700000000000001,9.4,91.75,1017,0
2024,1,17,17,30,11.4,9.4,87.68,1018,0
2024,1,17,18,0,12.100000000000001,9.9,86.21000000000001,1018,0
2024,1,17,18,30,13,9.9,81.28,1018,0
2024,1,17,19,0,14,10.3,78.15,1018,0
2024,1,17,19,30,14.8,10.3,74.23,1018,0
2024,1,17,20,0,15.600000000000001,10.100000000000001,69.84,1018,0
2024,1,17,20,30,15.9,10.100000000000001,68.52,1018,0
2024,1,17,21,0,16.2,10,66.59,1018,0
2024,1,17,21,30,16.3,10,66.17,1018,0
2024,1,17,22,0,16.400000000000002,10,66.05,1018,0
2024,1,17,22,30,16.2,10,66.83,1017,0
2024,1,17,23,0,16,10.600000000000001,70.33,1017,0
2024,1,17,23,30,14.9,10.600000000000001,75.45,1017,0
2024,1,18,0,0,13.8,10.600000000000001,80.96000000000001,1016,0
2024,1,18,0,30,13,10.600000000000001,85.28,1016,0
2024,1,18,1,0,12.200000000000001,9.4,83.11,1016,0
2024,1,18,1,30,11.700000000000001,9.4,85.97,1017,0
2024,1,18,2,0,11.200000000000001,9.600000000000001,89.72,1017,0
2024,1,18,2,30,10.700000000000001,9.600000000000001,92.74,1017,0
2024,1,18,3,0,10.200000000000001,9.700000000000001,96.66,1017,0
2024,1,18,3,30,10,9.700000000000001,98.05,1018,0
2024,1,18,4,0,9.8,9.8,99.79,1018,0
2024,1,18,4,30,9.600000000000001,9.600000000000001,100,1018,0
2024,1,18,5,0,9.4,9.4,100,1018,0
2024,1,18,5,30,9.3,9.3,100,1018,0
2024,1,18,6,0,9.3,9.3,100,1018,0
2024,1,18,6,30,9.200000000000001,9.200000000000001,100,1018,0
2024,1,18,7,0,9.1,9.1,100,1018,0
2024,1,18,7,30,8.9,8.9,100,1018,0
2024,1,18,8,0,8.8,8.8,100,1018,0
2024,1,18,8,30,8.700000000000001,8.700000000000001,100,1018,0
2024,1,18,9,0,8.6,8.6,100,1018,0
2024,1,18,9,30,8.4,8.4,100,1018,0
2024,1,18,10,0,8.1,8.1,100,1018,0
2024,1,18,10,30,7.6000000000000005,7.6000000000000005,100,1018,0
2024,1,18,11,0,7.1000000000000005,7.1000000000000005,100,1018,0
2024,1,18,11,30,6.800000000000001,6.800000000000001,100,1018,0
2024,1,18,12,0,6.5,6.5,100,1018,0
2024,1,18,12,30,6.6000000000000005,6.6000000000000005,100,1018,0
2024,1,18,13,0,6.7,6.7,100,1018,0
2024,1,18,13,30,6.800000000000001,6.800000000000001,100,1018,0
2024,1,18,14,0,6.9,6.5,97.44,1018,0
2024,1,18,14,30,7.1000000000000005,6.5,96.12,1018,0
2024,1,18,15,0,7.2,6.4,94.43,1018,0
2024,1,18,15,30,7.9,6.4,90.04,1018,0
2024,1,18,16,0,8.6,6.9,89.13,1018,0
2024,1,18,16,30,9.1,6.9,86.18,1018,0
2024,1,18,17,0,9.700000000000001,7.5,86.36,1018,0
2024,1,18,17,30,10.3,7.5,82.97,1018,0
2024,1,18,18,0,11,7.9,81.16,1018,0
2024,1,18,18,30,11.5,7.9,78.52,1018,0
2024,1,18,19,0,12.100000000000001,8.4,77.93,1018,0
2024,1,18,19,30,12.4,8.4,76.33,1017,0
2024,1,18,20,0,12.700000000000001,8.6,76.10000000000001,1017,0
2024,1,18,20,30,13,8.6,74.55,1016,0
2024,1,18,21,0,13.200000000000001,8.5,73.17,1016,0
2024,1,18,21,30,13.100000000000001,8.5,73.64,1016,0
2024,1,18,22,0,13,9,76.82000000000001,1016,0
2024,1,18,22,30,12.700000000000001,9,78.34,1016,0
